
Energy_Use_Intensity,Building_Activity,Work_Hours,Percent_Lit_Off_Hours,Number_Workers,Number_Desktops,Percent_Cooled,Main_Heat_Equip,Main_Cool_Equp,Floor_Ceiling_Height,Number_business
20.92160157,42,74,5,10,19,90,10,2,14,1
44.32526316,28,35,10,2,2,100,2,2,9,1
100.943825,35,168,60,80,35,100,10,4,8,1
8.590952381,21,2,0,0,30,100,5,5,20,1
44.821436,9,112,100,6,2,1,1,1,40,1
61.59043636,30,40,0,25,60,100,11,5,9,1
0.64964,9,45,0,2,30,100,10,2,25,1
50.8078125,23,52,0,4,19,95,4,4,9,1
32.01281633,19,50,5,20,20,100,11,4,10,2
67.58897544,6,65,15,650,650,90,7,3,9,32
23.56390385,47,40,15,10,6,100,10,6,10,1
23.38164948,2,65,25,1000,1500,85,7,3,14,1
37.83338158,6,168,20,500,100,90,10,2,12,50
186.7749861,20,168,5,100,50,25,10,2,23,1
29.960422,25,40,10,80,50,10,27,16,25,5
15.49186667,42,60,10,4,10,100,10,2,18,1
25.79334222,2,60,20,60,45,100,11,2,13,5
7.188590909,21,55,1,3,3,100,10,2,9,1
95.35761404,37,168,10,12,8,100,4,4,8,1
57.43406818,2,64,40,1100,300,100,7,2,10,11
8.0582,21,10,0,2,30,100,11,4,995,1
34.563,54,60,90,122,25,100,11,3,8,1
29.35886154,22,40,0,20,50,100,27,3,10,1
0.052351905,1,0,10,0,30,1,10,2,36,0
35.9736875,29,40,0,55,55,100,28,16,10,1
23.84566901,36,168,80,45,25,85,10,5,9,1
65.93317193,2,60,30,741,900,100,7,3,9,7
28.19986667,27,52,5,30,50,100,3,16,9,1
45.75715,55,45,0,9,2,100,2,2,15,1
55.02152353,52,168,50,350,15,100,42,2,8,1
51.63423529,55,40,10,35,5,100,4,4,10,1
40.40735593,28,55,10,70,400,100,11,3,12,2
79.94966286,6,168,25,2750,500,80,27,3,11,50
340.716,33,105,5,15,2,100,2,2,11,1
68.97974603,6,55,50,595,238,82,11,3,9,22
80.96845455,2,72,1,45,40,100,2,2,30,1
38.86423,35,168,50,1000,250,100,11,3,8,1
40.61291667,47,0,10,0,30,100,24,2,14,1
117.2707692,19,168,50,96,80,100,10,2,10,2
82.3506,42,168,50,150,75,100,10,2,17,5
63.61549462,2,168,10,240,115,97,27,2,10,1
50.00313208,36,168,95,40,10,100,9,1,10,1
15.87433469,4,45,5,53,35,100,11,2,14,1
31.68415,4,50,5,150,89,100,11,3,10,1
143.8001897,2,60,20,600,500,100,11,3,10,20
41.22225,6,168,50,64,100,100,10,2,9,90
56.38208333,10,48,0,0,30,100,10,2,12,1
26.25946667,6,12,25,750,250,80,4,4,8,46
156.8094314,35,168,5,705,50,100,11,3,8,1
7.850247126,2,50,0,80,53,60,11,2,12,1
97.0692439,42,168,30,150,50,98,10,2,17,4
19.3226087,42,44,0,12,11,67,9,2,26,1
19.2718,29,48,0,60,70,100,11,3,9,1
48.67983133,36,168,85,40,25,100,12,5,10,2
28.1194,2,60,50,12,12,100,11,2,12,1
6.832241379,1,0,10,0,10,100,10,2,10,0
85.51291667,32,80,5,2,30,100,10,2,9,1
31.2786,47,45,0,0,30,100,10,2,25,1
23.16073529,51,15,50,150,29,75,2,2,12,996
91.50459016,12,42,0,2,6,100,16,2,14,1
27.63512371,2,60,10,150,136,100,27,16,9,1
5.46875,11,168,0,0,30,100,10,2,10,1
6.698166667,9,168,100,30,20,2,10,2,30,1
106.7284938,20,61,0,9,8,100,2,2,20,1
8.984150943,1,0,10,0,30,100,20,2,20,0
88.78085417,29,40,0,50,84,100,10,2,12,1
51.90964865,17,168,70,100,50,99,11,3,15,1
93.02667333,2,60,40,300,200,100,4,3,10,4
20.39256667,52,50,10,300,100,84,11,3,19,10
38.74842857,47,60,0,12,30,100,22,2,27,1
81.62092683,42,168,50,150,50,100,10,2,17,5
36.40057143,18,48,10,18,12,75,4,4,10,2
60.47880702,50,119,3,20,8,100,10,2,12,7
32.40674333,20,130,20,100,80,80,2,2,10,1
9.8022,10,49,10,3,5,15,13,2,22,1
41.81374138,2,64,20,180,181,90,11,2,13,20
12.09133333,9,40,1,5,4,10,10,2,20,2
51.17101,2,65,1,2750,1000,100,27,14,12,60
96.20057,2,65,25,7500,3615,100,27,16,13,20
29.75096774,2,60,10,6,7,100,9,2,20,1
129.720069,12,168,10,10,4,100,10,2,10,2
28.46166667,21,15,0,10,30,80,9,2,20,1
10.45852958,9,96,5,40,7,100,10,2,20,1
3.33,48,30,0,1,30,100,10,2,11,1
24.1315,36,168,30,14,7,85,11,5,8,1
40.28365806,37,168,50,40,10,80,11,3,10,2
28.671125,9,16,2,22,15,95,11,3,20,1
112.29072,35,168,30,720,150,100,11,3,10,1
35.3671,27,60,3,5,5,100,10,16,20,1
51.5671791,50,56,7,63,19,72,2,2,15,11
170.186,33,60,20,8,30,100,20,2,8,1
27.4066,6,48,5,20,20,60,9,2,8,4
138.4986094,50,133,76,109,54,99,10,2,35,17
39.76221978,54,40,10,57,210,95,10,3,12,1
33.22908475,39,168,15,5,2,80,2,5,8,1
30.34915349,29,55,5,150,250,95,10,3,9,1
276.4556757,32,128,10,10,30,100,2,2,8,1
33.45856897,10,60,10,150,150,50,10,2,20,1
283.4127778,32,84,20,3,1,100,2,2,20,1
2.78025,25,4,0,0,30,100,20,2,10,1
92.28334634,42,168,30,150,75,95,10,2,17,4
68.20253171,6,45,35,60,62,95,11,3,12,30
39.556348,37,168,25,26,25,100,27,16,8,1
119.3357387,35,168,55,650,1000,100,13,5,8,2
16.27728,42,60,5,10,12,100,10,2,12,1
38.46807222,51,72,20,110,50,95,2,2,12,996
57.64903404,2,120,20,300,300,77,11,3,12,40
264.6952632,34,119,0,8,1,100,10,2,15,1
24.61248276,2,40,5,12,15,100,9,1,9,2
70.48007692,29,60,10,200,300,80,2,3,20,1
38.78867857,10,50,5,32,40,40,9,1,8,1
60.40058,16,168,75,175,200,95,11,3,9,1
43.03658537,19,45,10,10,8,100,11,1,8,1
30.79116279,30,35,5,4,2,100,10,2,10,1
39.01347059,21,61,20,49,10,100,2,2,8,1
10.95687692,10,50,0,38,28,11,2,2,20,1
17.4890625,42,43,30,2,1,80,1,1,8,1
46.49989091,2,48,25,26,20,70,10,2,10,1
6.521395349,25,50,5,7,30,100,4,4,10,1
56.46818947,2,60,10,180,160,100,2,3,12,11
9.7045,9,40,10,2,4,30,10,2,18,3
27.46898778,9,120,20,500,200,20,10,2,12,1
38.17,2,40,15,10,9,60,9,1,8,1
42.20430899,55,45,100,200,88,100,2,2,10,1
48.15713143,29,50,65,200,300,100,11,3,10,1
18.69991228,28,40,1,80,120,99,17,3,10,1
14.73309722,9,12,20,40,10,25,2,2,20,1
43.98841463,42,68,0,40,7,75,10,1,12,1
72.03452041,24,102,20,35,20,100,11,3,20,14
22.99511702,6,60,30,350,89,71,11,3,12,33
69.58556296,38,168,70,50,30,100,5,2,10,2
36.60881013,28,60,20,4,4,90,10,2,15,3
99.10166667,33,40,0,2,30,100,21,2,12,1
49.83053571,2,100,20,300,130,75,11,3,9,3
18.38128571,55,100,33,200,280,100,11,2,9,1
14.8510963,9,55,20,77,40,20,10,2,30,2
12.7965303,38,168,25,9,30,100,5,5,8,1
15.21229167,46,40,0,5,2,85,9,5,8,1
73.22517872,35,168,80,1377,400,85,27,3,9,1
9.467097222,38,168,25,10,4,90,2,2,9,1
89.5374878,42,168,30,150,50,100,10,2,17,4
33.77916667,42,24,0,2,30,100,2,1,10,1
60.458,16,168,0,10,30,100,16,2,15,1
15.39616667,10,96,50,4,10,100,10,2,10,1
2.265384615,11,168,0,1,30,100,10,2,10,1
3.013123077,1,0,10,0,30,1,10,2,17,0
56.87651429,24,108,20,100,20,72,9,2,26,1
59.7517,46,168,10,100,35,100,11,3,35,1
52.56857895,27,80,25,25,20,100,27,16,12,1
13.75221818,10,50,5,8,2,10,10,2,30,1
18.71832,29,45,5,18,55,33,22,2,10,1
36.30979063,6,60,10,900,400,95,11,3,12,21
587.6626667,32,120,20,18,2,100,2,2,15,1
55.60895,49,168,16,180,50,35,11,2,40,1
34.89044,42,84,25,5,16,100,2,2,30,1
22.75524,4,45,30,350,200,100,27,4,8,1
39.995,2,55,10,11,1,100,9,1,13,2
25.98817333,29,40,5,40,150,100,11,2,9,1
15.96675556,10,50,1,50,12,25,10,2,23,100
98.38668478,42,168,30,115,50,100,10,2,17,7
56.89259551,27,98,1,100,200,100,7,16,10,2
167.0978465,27,168,15,150,350,100,11,3,9,1
191.2021455,18,168,25,876,100,75,2,2,7,1
10.02361702,31,40,10,62,16,100,2,2,10,1
11.832,21,30,0,2,3,100,12,2,12,1
14.0166,47,40,10,7,30,80,9,1,12,1
45.29456731,38,168,50,15,6,90,11,5,10,1
75.04217143,38,168,85,35,14,100,7,3,8,1
28.33858824,2,50,15,40,60,50,10,2,9,3
47.95045714,43,47,0,2,2,100,2,1,50,1
81.06840455,35,168,50,150,150,90,11,3,15,1
11.26358333,38,168,10,20,4,100,10,2,9,1
17.02283333,11,168,10,5,30,100,13,2,18,5
9.01192,21,3,1,1,1,100,20,1,8,1
69.08623377,54,40,25,6,10,100,2,2,12,1
115.4809231,38,168,25,3,1,100,10,5,10,1
3.705916667,24,20,5,4,1,100,10,2,12,1
97.95416667,24,5,0,20,30,100,2,2,8,1
21.824626,29,80,100,200,500,100,11,3,10,1
11.88019512,49,50,25,100,35,10,21,2,28,1
47.9857875,29,55,75,700,50,95,11,3,10,1
23.2767963,21,50,15,26,8,80,10,1,10,2
100.5847719,2,70,10,300,50,100,10,2,12,5
104.3102703,24,60,0,2,2,100,1,1,10,1
23.298,43,43,0,4,5,98,2,2,9,1
197.036,32,168,0,5,1,100,2,2,14,1
10.06666667,4,40,25,12,3,100,9,1,8,4
83.27504545,19,168,65,400,10,100,11,3,8,2
22.94627215,54,60,90,90,25,100,11,3,8,1
37.05663158,36,168,70,350,200,90,11,5,12,4
50.15783667,38,168,50,80,10,100,10,2,10,1
79.76042647,35,168,55,3500,3615,100,28,16,17,2
74.97069048,48,168,3,105,200,80,10,2,25,6
64.99987931,2,60,10,200,70,100,10,3,10,1
35.8990119,38,168,10,30,8,100,5,1,8,1
49.95463,38,168,85,150,200,85,7,3,9,3
60.23727273,2,16,5,3,3,100,2,2,8,1
40.47472,25,80,25,25,12,90,28,16,8,2
37.25409783,54,45,0,25,300,90,7,2,9,1
8.104333333,46,45,0,2,3,100,9,2,15,3
38.36986383,42,105,2,60,28,90,10,2,25,1
14.54083333,21,60,2,50,10,100,10,2,9,1
46.8096875,47,40,0,2,4,100,9,2,13,1
173.4200833,43,80,10,40,40,100,2,2,15,1
53.90211,17,168,25,250,150,25,27,3,12,1
20.97957273,10,110,50,60,15,100,2,2,25,1
3.366216216,49,84,0,0,30,100,10,2,20,1
38.50141429,42,40,25,60,5,100,2,2,12,1
63.20285484,36,168,40,45,5,97,5,2,9,1
15.308,46,50,0,1,30,100,20,2,12,1
75.7315375,4,168,50,107,200,70,27,3,8,1
37.54147619,35,168,65,450,500,100,27,3,10,1
17.29879524,19,60,50,140,150,60,27,16,16,5
55.22911047,4,50,20,325,320,100,7,3,10,9
112.2269352,35,168,60,200,100,75,42,3,10,1
6.194590164,25,15,0,0,30,100,9,1,10,1
11.1189375,28,50,15,30,262,10,11,2,10,1
66.20535859,42,168,30,115,75,50,10,2,17,10
31.30105882,11,115,0,1,30,100,20,1,14,1
24.56958333,48,40,0,2,30,100,16,2,20,1
33.56063636,10,56,0,10,7,100,9,2,25,4
42.92967123,25,18,10,65,12,100,11,2,15,1
14.05432836,28,40,0,7,5,100,9,1,10,1
27.20443636,28,108,30,80,30,90,11,3,10,1
101.4278424,2,50,30,300,500,95,7,3,10,1
33.57414833,2,11,5,400,400,100,11,3,13,5
66.027,30,40,0,12,4,100,1,1,10,1
39.83393143,38,168,5,320,200,100,10,3,8,3
32.56225641,30,10,50,80,80,100,11,3,12,1
11.72657895,1,0,10,0,30,100,9,2,12,0
73.12033167,2,168,50,900,1200,80,11,3,10,10
58.57849123,2,50,0,173,173,100,11,2,10,1
2.262314815,9,50,1,32,30,20,13,2,16,7
167.69625,32,77,5,2,1,100,2,2,9,1
28.70233846,6,168,20,55,97,100,10,2,24,5
39.27,42,40,2,1,3,75,9,1,8,1
19.68036923,42,63,5,30,28,100,27,2,20,1
42.612125,33,70,10,5,1,50,10,2,16,1
38.4841,28,38,5,75,210,95,11,3,8,1
35.76738557,27,73,10,100,200,60,27,14,8,1
48.135636,44,168,90,750,200,99,27,3,20,1
37.7628878,29,58,100,110,150,100,11,3,9,1
24.78976522,29,40,0,120,70,100,10,3,15,1
57.20203509,38,168,98,8,5,100,2,2,8,1
40.03083333,33,64,0,2,30,50,5,5,10,1
52.28115823,38,168,50,45,30,50,10,3,8,1
78.52852308,35,168,50,400,150,100,27,16,8,1
27.512,1,0,10,0,30,60,1,1,10,0
53.07525714,50,55,7,62,36,100,2,2,12,4
51.35,39,168,0,5,30,100,5,5,14,1
6.409533333,47,40,1,38,9,10,9,1,25,1
31.68641429,29,60,25,100,200,80,4,4,8,1
133.4859833,38,168,70,800,275,100,11,3,9,12
29.41627083,38,168,50,19,5,80,11,2,10,1
78.64909091,34,40,10,3,30,100,10,2,15,1
56.03701493,2,45,5,21,22,100,4,4,9,1
39.54977108,28,50,20,86,60,100,11,3,9,1
43.95808696,48,55,0,10,17,20,10,2,30,1
79.02525543,42,168,50,115,50,80,10,2,17,1
76.04251566,2,40,30,800,200,100,7,5,14,12
9.160634921,10,45,5,10,30,25,9,1,18,1
25.10916667,46,55,5,8,2,100,10,2,16,1
56.86924143,51,73,20,1000,150,80,7,2,17,996
27.30583333,49,84,0,8,4,80,10,2,20,1
33.14596923,36,168,60,55,18,100,9,1,8,2
117.2034702,35,168,50,400,1000,100,11,3,10,1
51.08685733,35,168,10,1800,2000,95,11,3,8,2
37.99931731,31,48,5,15,40,100,9,3,12,1
46.5901,38,168,50,75,16,100,4,4,8,4
79.13240968,2,168,25,1300,1000,95,11,3,12,30
245.2522308,32,168,10,4,3,100,2,2,20,1
10.47038,21,65,0,25,9,100,9,1,15,1
43.94641509,34,72,10,1,30,100,9,1,8,1
211.483746,35,168,65,1000,2166,100,10,16,9,1
38.91636364,2,40,0,3,30,100,9,1,10,1
95.367125,46,55,5,15,6,65,1,2,50,1
19.597,49,40,0,4,2,66,16,5,16,1
64.22034848,4,53,40,250,250,72,11,3,11,1
28.70076923,10,168,0,0,30,15,4,2,10,1
20.32815789,25,24,10,1,1,100,2,2,9,1
29.80096226,29,76,0,300,174,40,17,3,9,6
8.767843137,47,40,0,3,30,100,10,2,16,2
37.12107071,27,84,10,12,20,90,10,3,14,1
70.29096296,50,60,9,44,25,77,10,2,12,9
149.2086667,32,112,1,5,30,100,10,2,8,1
27.48327586,28,78,5,121,50,30,11,3,13,1
26.47372286,38,168,90,250,50,90,11,3,9,1
85.06390625,50,55,21,10,3,100,9,1,10,5
36.52703256,55,115,50,200,300,100,42,3,8,3
46.88725455,6,50,10,30,30,50,10,2,10,15
5.310761765,10,40,10,25,12,4,10,1,18,4
20.03833333,4,40,0,4,6,66,10,2,10,1
7.335555556,21,10,10,2,2,35,17,2,9,1
21.05780247,9,50,10,25,25,50,10,2,20,2
111.8338462,48,48,0,1,30,100,1,6,16,1
8.042247191,1,50,0,4,4,40,16,5,9,2
6.9071875,21,5,5,5,30,100,17,2,25,1
4.267446237,9,50,2,7,8,100,13,2,25,1
16.47582041,29,63,5,110,211,8,11,5,10,1
11.1948,10,0,10,0,30,100,9,1,20,1
66.17760119,42,133,2,200,75,80,10,2,17,1
102.9942813,8,168,10,600,500,90,27,16,9,1
79.30325909,27,130,15,125,275,100,11,3,16,1
55.68328,18,45,10,67,25,100,2,2,12,4
20.613,2,30,0,1,1,100,2,2,10,1
48.73234118,54,45,10,44,26,100,11,3,8,1
108.3750979,2,10,66,400,400,92,11,3,10,2
11.68990769,42,72,10,25,20,50,2,2,12,1
39.56654945,27,84,30,53,50,100,11,16,11,1
40.04629412,25,168,1,9,30,100,10,4,16,1
28.02387097,25,0,10,0,30,100,9,1,8,1
23.62226835,2,65,20,350,350,50,7,3,10,23
49.40596,46,76,10,15,10,45,2,2,8,1
134.5738763,2,65,20,420,430,100,7,2,9,1
31.71074074,2,55,0,6,6,100,9,1,8,1
4.961562857,51,90,10,400,150,100,2,2,15,996
34.02344156,31,40,20,10,30,50,12,2,20,1
84.83330612,42,168,50,115,50,90,10,2,17,3
31.49222121,4,90,30,200,150,75,28,16,12,8
8.68625,46,45,0,2,2,17,9,5,16,1
7.063813953,21,8,0,10,5,66,4,4,20,1
133.3194874,8,72,25,500,2000,100,27,16,15,2
61.05475,50,45,16,15,15,100,7,2,10,4
11.00896,10,10,5,35,8,25,10,2,24,1
25.1348125,21,58,4,34,16,100,11,3,8,1
28.56054615,29,50,20,85,400,100,10,2,12,1
43.147765,2,11,20,1600,1000,90,27,3,13,10
55.66158529,2,96,33,1700,1000,98,11,2,14,1
58.13759245,2,65,25,350,400,100,7,3,8,44
51.37122,50,75,11,227,73,91,10,2,10,19
12.80684337,25,58,1,2,1,67,27,2,12,1
38.2866087,54,80,10,30,33,90,11,3,9,1
32.04000899,4,60,25,500,60,100,3,2,10,27
35.9527,2,100,25,17,20,100,10,2,12,1
8.180078431,10,50,0,3,5,10,13,5,20,3
64.61442286,23,126,40,30,250,100,11,2,11,1
120.198119,19,168,20,150,100,100,11,3,9,1
121.0930303,33,70,50,9,3,75,10,2,20,1
29.5407473,54,68,0,60,20,90,7,3,8,1
45.956875,33,51,0,2,30,100,7,2,8,1
4.473438356,11,63,25,2,2,100,13,2,40,1
193.149,32,103,5,3,1,100,2,4,9,1
19.53375,48,50,0,23,30,100,1,2,15,1
18.65881818,21,30,2,3,3,100,10,2,8,1
61.93981579,24,112,40,75,50,75,10,2,14,1
144.0458824,18,40,1,7,3,100,2,2,10,1
84.68375,19,40,5,8,4,100,2,2,8,1
25.11571875,28,45,2,60,100,100,11,3,10,1
117.9282091,14,168,10,98,25,95,10,2,25,2
8.230575342,25,30,0,2,1,25,10,2,10,1
28.92787255,28,60,10,82,90,100,17,3,10,1
28.3486,10,40,0,2,30,100,10,2,26,1
15.13756,9,120,10,50,50,10,5,5,30,1
40.16986087,6,50,25,325,300,100,28,16,9,35
69.67084,52,45,25,25,25,100,7,2,10,4
149.8924677,22,70,25,15,50,100,10,3,10,1
55.7142575,36,168,25,300,150,100,11,3,8,1
104.5654118,17,168,80,350,4,100,9,1,25,1
31.26632143,18,45,5,16,3,100,10,2,10,20
60.62737363,2,60,15,733,300,90,7,3,9,47
7.490878788,21,60,10,6,4,100,9,1,8,1
10.14606875,9,144,0,100,10,13,10,5,30,1
114.3968,5,40,20,7,30,100,10,2,9,4
16.53717073,10,40,10,4,3,100,7,16,20,2
134.5787333,25,63,0,20,13,100,10,3,10,1
52.03651818,4,50,20,420,250,95,11,2,10,1
40.60230476,35,168,10,150,200,100,17,3,10,1
29.0471,18,60,10,50,45,75,22,2,8,2
55.07822222,10,40,1,12,13,35,2,6,16,1
75.63866667,25,168,5,2,2,100,10,2,25,1
73.52926667,25,40,5,5,5,100,2,2,10,2
71.84300476,42,168,50,150,50,100,10,2,17,6
37.326015,25,80,15,64,65,90,10,3,20,1
18.93291667,9,55,20,16,17,100,2,2,12,1
80.21354054,4,50,10,282,200,100,7,3,20,1
14.79733478,54,60,5,95,40,70,11,2,10,1
55.84964075,38,168,50,42,25,90,11,3,10,1
44.70650476,2,75,20,550,550,100,4,4,10,18
6.218512727,9,168,15,15,5,1,10,2,28,1
28.64071,22,110,100,35,4,100,10,2,10,1
38.43167273,24,168,25,6,6,100,11,16,10,1
9.909227273,21,5,10,1,2,70,2,2,16,1
22.86164,9,50,10,60,15,10,10,2,24,5
63.16474074,49,168,100,0,30,100,10,2,14,1
20.24215816,2,60,10,200,15,35,11,1,10,1
54.19817667,17,168,50,370,428,80,11,2,9,1
5.124363636,25,130,0,0,30,20,1,5,7,1
79.8323541,27,80,60,110,200,100,7,16,10,1
46.65598333,27,78,25,250,500,85,27,16,13,3
10.34475,24,54,40,8,1,100,2,4,20,2
20.331,5,40,10,10,12,100,10,2,11,1
112.324481,2,60,20,800,400,100,2,2,10,2
98.43716667,22,46,50,200,150,100,11,3,20,1
8.9026,21,8,0,10,30,100,10,2,18,1
33.36809091,18,45,5,12,6,100,2,2,12,1
39.58168837,36,168,25,25,10,100,9,5,8,1
98.12674118,27,80,25,100,500,95,27,3,10,1
43.01002778,38,168,75,40,30,90,28,16,8,1
33.52165634,29,60,90,230,200,90,11,3,10,1
36.65154639,42,63,10,35,5,100,10,2,12,1
24.07945,23,70,25,15,25,100,10,3,20,2
48.12208333,10,40,0,2,2,100,9,1,15,1
51.14767677,50,55,14,13,13,88,10,2,13,5
68.24798214,50,75,21,64,20,100,4,2,18,8
54.75485161,2,60,25,600,400,100,2,2,13,8
47.59292105,3,55,10,350,300,100,7,2,9,1
50.56783571,29,60,10,150,60,100,2,3,15,1
6.475714286,5,28,0,1,30,100,9,2,10,1
37.31428267,38,168,25,200,60,100,11,3,10,1
196.4693404,49,168,25,125,65,10,10,2,36,1
54.36384615,52,8,30,110,400,100,27,16,12,15
17.70853165,55,50,1,38,30,10,11,5,9,1
40.95375,46,80,20,6,5,100,2,2,20,1
22.08,10,45,0,10,2,25,1,1,20,5
88.797581,35,168,65,2000,250,100,42,3,8,1
37.73765862,6,50,40,700,400,90,3,2,11,7
6.681327869,29,45,0,40,60,100,10,2,9,1
62.25862571,9,168,20,550,400,100,2,2,35,1
30.64242857,2,44,20,5,8,60,1,1,9,1
80.75737,50,75,17,182,71,98,10,2,25,28
1.894047619,1,0,10,0,30,100,10,2,9,0
58.020015,38,168,10,60,30,100,2,5,8,1
31.54054467,26,112,50,150,100,100,42,8,30,1
21.71671429,25,63,2,1,2,75,1,2,10,1
20.4523171,2,56,15,250,420,90,42,3,10,70
2.899638889,9,40,0,1,7,10,10,2,24,1
173.1989474,12,133,50,2,1,100,4,4,15,1
39.97466667,2,40,0,8,8,100,21,1,8,2
86.35847059,19,50,1,20,15,100,11,2,8,2
25.61166667,16,168,30,4,2,100,10,1,8,1
13.95175,2,60,10,20,5,100,9,1,9,1
13.54643137,29,40,15,23,10,100,11,2,20,1
20.94109048,29,50,20,300,300,80,11,2,10,1
5.342177143,9,55,15,75,25,100,2,2,24,4
103.446494,18,10,50,140,140,100,11,4,8,1
1.535272727,24,10,10,0,1,100,9,5,8,1
18.6408,25,91,0,16,26,70,10,2,12,1
70.10597945,38,168,25,55,24,100,2,5,10,1
43.75740833,22,40,5,150,60,100,27,16,18,4
21.0176,47,50,5,1,1,10,5,5,15,1
74.61990361,4,50,10,50,30,100,11,3,10,1
1.214366667,9,42,0,5,30,100,10,2,20,1
5.199652381,10,50,0,12,6,1,10,2,25,2
7.456785714,1,45,10,0,30,60,5,5,8,1
32.78784946,4,48,13,21,25,100,2,2,8,1
19.06107164,29,101,5,101,350,30,11,3,10,1
5.616666667,9,50,0,2,1,5,9,5,20,3
92.24989873,50,126,26,61,14,97,10,2,12,18
13.81932203,25,70,10,5,4,10,11,2,10,1
64.43087654,38,168,60,50,20,95,7,3,10,1
116.3766,36,168,50,100,50,100,2,2,9,1
33.84734722,2,65,10,1800,250,100,11,2,12,1
39.588425,4,40,30,600,30,95,28,16,12,1
32.63433333,46,77,5,9,7,40,9,2,25,2
64.12590476,2,45,5,52,90,100,2,2,10,12
72.16020238,6,44,10,700,400,90,11,3,9,7
28.9713234,29,50,5,108,374,100,11,3,14,1
22.97525641,54,50,10,80,95,50,11,5,12,2
105.5115,27,168,50,1117,1600,100,17,3,12,1
20.68973333,42,84,10,4,4,30,2,2,15,1
239.6117949,32,115,50,14,30,100,2,2,12,1
33.82254717,25,168,20,35,20,90,11,3,12,2
84.49511392,42,168,50,115,50,50,10,2,17,8
16.5261,2,54,100,45,15,100,2,2,8,1
18.81384615,2,35,1,1,4,100,9,1,15,2
51.29773913,27,120,25,500,300,85,27,3,12,3
113.6008333,50,126,28,82,27,97,2,2,20,22
20.51077778,24,84,10,2,5,90,11,16,12,2
58.5085,34,48,10,6,30,40,3,2,10,1
27.87884416,55,65,5,53,125,90,11,3,9,1
8.716666667,22,8,0,10,30,100,10,2,10,1
60.91740196,3,20,10,500,500,100,11,3,14,1
78.5896,42,168,50,150,50,95,10,2,17,5
18.6469717,54,70,5,65,30,100,11,3,10,1
34.11714458,2,54,8,225,225,100,10,2,10,8
13.96916667,49,168,2,0,30,100,24,2,12,1
24.02718387,29,80,20,190,75,100,11,3,9,1
77.46442308,3,52,15,6,9,100,2,2,10,1
44.315084,37,168,50,40,50,95,11,16,9,2
12.70164179,47,10,0,1,30,100,10,2,16,1
109.4329561,42,168,30,150,75,95,10,2,17,5
137.8925714,34,85,0,16,3,100,2,1,10,1
101.2438159,35,168,65,1800,3615,70,11,3,12,1
38.55204,2,168,10,1800,2000,100,42,3,8,70
10.3894,9,40,0,50,40,45,9,2,20,1
27.35333333,2,45,5,6,8,60,11,2,10,1
11.12274,10,70,0,100,100,20,10,2,36,1
25.45108,29,60,25,10,10,100,1,1,10,1
74.78447826,6,112,40,600,250,100,2,2,18,6
44.8837125,3,12,25,1300,350,95,2,2,9,5
52.73595652,29,35,10,45,200,85,2,4,8,1
30.39914286,29,60,5,40,30,65,11,3,10,1
36.67988571,27,66,10,14,45,100,10,2,9,1
41.60172414,4,70,40,350,214,95,11,3,8,1
6.7504,9,50,0,4,4,100,10,2,26,1
23.21328986,9,50,15,75,40,20,2,2,24,7
92.1120098,24,112,10,40,17,100,11,2,23,12
26.46200923,36,168,30,75,20,90,9,2,9,2
31.24787879,10,40,0,1,30,100,10,2,10,1
14.48266667,42,40,5,1,30,40,9,2,10,1
30.62452113,2,168,20,200,89,100,2,2,11,22
18.48428571,46,40,0,1,30,75,30,5,9,1
30.04250562,28,55,5,60,30,100,42,3,10,2
203.832,33,135,30,25,30,90,9,1,14,1
10.84048,10,40,0,15,15,25,11,2,9,1
49.15540517,24,60,20,20,20,100,12,4,20,1
13.31113043,47,40,5,4,30,10,1,2,16,1
9.531777778,21,16,100,2,1,100,10,2,16,1
40.74953444,4,65,20,1532,500,75,11,3,12,3
421.7295455,33,88,5,10,2,100,2,2,9,1
14.92858333,9,76,1,213,110,10,2,6,32,1
41.10038095,47,10,0,2,30,100,10,2,16,1
64.10061224,32,72,10,5,2,70,9,1,8,2
19.31166667,47,0,10,0,30,100,5,2,20,1
21.66085714,9,45,5,14,4,40,9,1,22,2
58.33985714,44,150,10,130,17,70,10,2,18,1
73.9698,44,120,10,35,5,90,11,2,10,1
74.03166667,34,98,0,1,30,100,9,2,9,1
55.462,21,80,40,20,30,100,3,3,10,1
42.4975,46,40,0,5,30,100,30,2,25,1
97.21924667,35,168,50,500,1400,100,11,3,10,1
91.88374468,42,168,50,115,50,100,10,2,17,1
44.86888462,38,168,20,4,1,30,11,5,12,13
1.4388,47,12,0,2,30,100,10,2,18,1
89.11355349,42,168,30,150,50,95,10,2,17,4
24.84743444,6,77,20,3500,1500,97,7,3,13,16
18.33344444,38,168,50,40,10,95,11,4,15,10
26.96282,9,168,10,900,50,27,21,2,37,3
39.79047619,2,40,10,250,270,85,3,4,12,4
51.12342105,24,88,2,8,3,100,10,2,12,1
79.0624,2,72,6,16,5,75,11,5,10,5
7.716696842,10,168,5,15,10,1,10,2,18,6
6.323676324,10,2,0,7,30,100,13,2,8,1
30.10534545,9,168,15,100,100,75,10,2,24,7
93.79825641,27,75,25,25,50,100,10,3,10,1
1.120930233,22,6,0,1,30,100,10,2,10,1
18.47730303,27,75,10,40,150,95,27,3,9,2
33.54858375,9,168,25,499,400,90,10,2,32,1
