Electricity_Consumption,SQFT,Number_Workers,Building_Activity,Work_hours,Cooling_Days,Number_desktops,Wall_Construction_Material,Boiler,Own_Type,Climate_Zone
156421,48000,30,14,50,731,262,1,1,10,2
3841929,198000,115,25,168,2105,75,3,2,2,3
77977,8500,1,5,115,1828,30,5,2,3,3
34564,4800,2,26,40,614,30,5,2,3,2
432787,44000,10,5,56,560,7,5,2,2,2
918484,73000,65,13,18,1233,12,3,1,5,3
27598,6700,7,14,40,1716,5,1,2,10,4
877048,110000,80,14,108,685,30,1,1,10,2
9809844,330000,300,2,50,3207,500,1,2,9,5
5904012,600000,400,2,11,1365,400,2,1,2,2
58054,3000,12,14,40,1665,4,4,2,8,3
8172260,700000,320,18,168,3758,200,1,2,8,7
744389,78000,80,14,10,1173,80,1,1,8,2
13060,3800,0,1,0,1201,30,3,2,3,3
12858206,600000,900,2,168,554,1200,1,1,9,2
489299,28500,173,2,50,1833,173,1,1,10,4
35805,54000,32,5,50,925,30,3,2,2,1
78638,1600,2,15,77,2033,1,1,2,3,4
273396,32500,55,2,168,752,97,3,2,3,2
33377,2900,1,25,40,2248,3,1,2,2,4
374919,65000,30,25,63,897,28,3,2,3,1
99911,8000,5,15,70,1533,1,3,2,3,4
902324,80000,75,14,38,1458,210,3,1,10,3
5084168,485000,100,14,73,1550,200,1,2,9,7
21161622,1500000,750,26,168,943,200,1,2,8,7
2268872,205000,110,14,58,3273,150,1,1,10,5
1671057,230000,120,14,40,846,70,1,1,10,2
477801,28500,8,18,168,2043,5,1,2,3,7
14079,1200,2,15,64,938,30,4,2,3,2
2420992,158000,45,18,168,956,30,3,1,3,7
5984002,260000,400,16,168,2097,150,1,2,5,7
24190,3000,0,1,0,1239,30,4,2,2,3
1088883,70000,62,23,55,4875,36,1,2,2,5
16555,1100,5,18,168,396,30,4,2,3,3
140890,75000,38,26,40,973,9,5,1,10,2
1950219,210000,100,14,60,1904,200,3,2,10,3
23473502,600000,800,18,168,1868,275,1,1,3,7
1241484,144000,19,18,168,1238,5,1,1,2,7
50712,2200,3,15,40,3232,30,1,2,3,4
275094,16750,21,2,45,628,22,2,2,2,1
962084,83000,86,14,50,1811,60,1,1,10,3
148159,11500,10,26,55,1738,17,1,2,3,4
4261620,184000,115,25,168,1140,50,3,2,2,2
9249016,415000,800,2,40,1201,200,1,2,2,4
16914,6300,10,5,45,503,30,3,2,2,1
35324,4800,8,26,55,1625,2,4,2,2,3
11667195,700000,1000,24,73,916,150,3,2,1,7
57621,7200,8,91,84,2001,4,2,2,3,4
631444,65000,55,17,168,1629,18,1,2,2,3
9789856,285000,400,16,168,1098,1000,1,1,5,7
22459052,1500000,1800,16,168,1040,2000,1,1,5,7
1158244,104000,15,14,48,2420,40,1,1,2,4
3686790,270000,75,18,168,1159,16,1,2,1,7
7189639,310000,1300,2,168,1952,1000,8,1,1,4
934431,13000,4,15,168,3089,3,1,2,3,5
153435,50000,25,12,65,1009,9,1,2,4,2
34132,2650,1,15,72,801,30,1,2,3,2
30991170,500000,1000,16,168,1035,2166,1,1,5,7
12546,1100,3,2,40,1306,30,4,2,2,2
223604,8000,15,26,55,1804,6,3,2,2,2
34461,6000,4,91,40,1102,2,3,2,3,3
1242246,66000,250,2,53,1194,250,1,1,10,2
21870,2600,0,5,168,1572,30,5,2,1,3
22640,3800,1,13,24,3260,1,1,2,3,5
2314553,265000,300,14,76,1486,174,3,1,9,3
13106,5100,3,26,40,1537,30,5,2,10,2
538538,49500,12,14,84,1561,20,1,1,5,7
1112460,54000,44,23,60,2495,25,3,2,2,4
131192,3000,5,15,112,684,30,3,2,3,2
934367,116000,121,14,78,1557,50,1,1,10,3
5431303,700000,250,18,168,1289,50,2,1,2,7
159557,6400,10,23,55,650,3,4,2,3,2
2301674,215000,200,14,115,989,300,1,1,2,1
755803,55000,30,2,50,2653,30,3,2,3,4
529208,340000,25,5,40,621,12,2,2,1,2
17619,3000,4,2,40,2669,6,1,2,8,4
33861,15750,2,12,10,2021,2,1,1,4,3
249953,40500,25,5,50,1448,25,3,2,2,3
42610,1300,1,26,48,2457,30,4,2,3,4
10489,4450,4,1,50,1354,4,3,2,3,2
6478,3200,5,12,5,894,30,1,1,4,3
232633,186000,7,5,50,529,8,2,2,2,2
1183053,245000,110,14,63,786,211,1,1,10,2
16405,5000,0,5,0,1278,30,1,2,2,2
3258452,168000,200,25,133,1423,75,3,2,3,3
13734583,455000,600,4,168,1385,500,1,2,5,3
5113340,220000,125,14,130,2240,275,1,1,5,7
407996,25000,67,8,45,2483,25,1,2,2,4
12083,2000,1,2,30,299,1,8,2,4,4
1214024,85000,44,14,45,1597,26,1,1,10,3
7464287,235000,400,2,10,1493,400,2,1,2,3
222698,65000,25,25,72,2215,20,5,2,3,4
527631,45500,53,14,84,1372,50,1,1,4,7
199527,17000,9,13,168,2145,30,5,2,2,5
25461,3100,0,13,0,1855,30,4,2,5,4
2734700,395000,350,2,65,3350,350,6,2,2,5
362001,25000,15,26,76,1216,10,3,2,3,3
7651621,194000,420,2,65,995,430,6,2,3,2
25093,2700,6,2,55,908,6,4,1,3,1
1017906,700000,400,24,90,764,150,2,2,2,7
767821,77000,10,14,40,1950,30,5,1,9,4
4873191,196000,115,25,168,960,50,3,2,2,2
3045848,330000,200,2,90,1689,150,1,2,9,3
6110,2400,2,26,45,558,2,5,2,1,1
44511,21500,10,12,8,2791,5,5,2,4,4
19536892,500001,500,4,72,3627,2000,3,2,5,5
214729,12000,15,23,45,2066,15,1,2,3,4
241991,75000,35,5,10,1689,8,1,2,3,3
825058,112000,34,12,58,2697,16,1,1,4,4
1088180,130000,85,14,50,2193,400,1,2,10,3
7587532,600000,1600,2,11,1513,1000,1,2,2,3
5546582,340000,1700,2,96,940,1000,6,1,1,2
4515376,265000,350,2,65,3545,400,6,2,2,5
3764011,250000,227,23,75,1326,73,1,1,1,3
77885,20750,2,13,58,904,1,1,2,5,2
1548521,138000,30,14,80,929,33,1,1,10,2
4178723,445000,500,2,60,2229,60,2,1,8,4
526857,50000,17,2,100,1000,20,3,2,2,1
30567,12750,3,5,50,378,5,5,2,2,2
6628091,350000,30,13,126,1932,250,1,1,9,4
7397891,210000,150,8,168,1564,100,1,1,5,3
117118,3300,9,15,70,2196,3,1,2,2,4
1731588,200001,60,14,68,3438,20,3,2,9,5
21551,1600,2,15,51,257,30,1,2,2,1
95710,73000,2,5,63,1296,2,3,2,2,2
113217,2000,3,15,103,1343,1,4,2,2,2
114500,20000,23,26,50,1696,30,3,2,10,3
180463,33000,3,12,30,2277,3,1,2,4,4
2069501,114000,75,13,112,787,50,1,1,5,2
71770,1700,7,8,40,2233,3,1,2,3,4
178700,7200,8,8,40,3778,4,1,2,2,5
942208,128000,60,14,45,1376,100,1,1,9,3
3801906,110000,98,6,168,1145,25,1,2,2,2
44023,18250,2,13,30,1608,1,3,2,5,4
864784,102000,82,14,60,1641,90,1,1,10,4
166170,20000,2,5,40,4234,30,5,2,9,5
221828,50000,50,5,120,335,50,2,2,2,3
2707816,230000,325,2,50,1614,300,1,2,2,3
510484,25000,25,7,45,1422,25,1,2,97,7
2723720,62000,15,13,70,3989,50,3,2,10,5
695373,1400,0,1,0,2142,30,5,2,3,4
6531566,400000,300,17,168,562,150,3,1,5,1
1562965,51000,350,7,168,2769,4,5,1,9,4
256582,28000,16,8,45,2408,3,1,2,3,4
8084834,455000,733,2,60,2106,300,6,2,1,4
289800,132000,6,12,60,2446,4,1,2,4,4
2378914,800000,100,5,144,1183,10,3,2,2,3
251458,7500,7,2,40,2944,30,3,2,3,4
49679,10250,4,5,40,2528,3,3,2,9,5
1774925,45000,20,13,63,4039,13,3,2,5,5
1677613,110000,420,2,50,599,250,1,1,9,2
2498970,210000,150,16,168,4127,200,1,1,1,7
170264,20000,50,8,60,531,45,1,1,2,1
290565,18000,12,5,40,1979,13,1,2,3,3
33253,1500,2,13,168,1397,2,1,2,2,5
323253,15000,5,13,40,3044,5,1,2,3,5
4421756,210000,150,25,168,1054,50,3,2,1,2
6563778,600000,64,13,80,3651,65,3,2,10,5
332935,60000,16,5,55,863,17,1,1,2,2
1739684,74000,282,2,50,2850,200,1,2,10,5
997476,230000,95,14,60,987,40,1,1,10,1
3273735,200001,42,18,168,1073,25,1,1,2,7
2751573,210000,550,2,75,759,550,2,1,2,2
501199,275000,15,5,168,3131,5,3,2,2,5
1678822,200000,35,13,110,582,4,3,2,2,2
309751,27500,6,13,168,1893,6,1,1,6,3
63893,22000,1,12,5,2160,2,5,2,4,4
1005055,150000,60,5,50,964,15,2,2,1,1
999676,54000,0,91,168,864,30,5,2,3,2
1162797,196000,200,2,60,1734,15,3,1,2,3
9530746,600000,370,7,168,1014,428,2,1,9,2
4130,2750,0,13,130,973,30,4,2,3,2
7136245,305000,110,14,80,925,200,1,2,9,7
5743116,420000,250,14,78,1646,500,2,2,9,7
97020,32000,8,13,54,2302,1,3,2,3,5
23835,4000,10,2,40,2232,12,4,2,3,4
6913289,210000,800,2,60,701,400,6,2,2,2
6058559,210000,200,13,46,2014,150,3,1,2,3
13046,5000,10,12,8,2231,30,1,2,4,4
107576,11000,12,8,45,4830,6,1,2,2,5
580048,50001,25,17,168,778,10,4,1,5,1
7333622,255000,100,14,80,3152,500,1,2,9,7
695373,3000,0,1,0,1141,30,5,2,3,2
453799,36000,40,18,168,802,30,1,2,1,7
3487746,355000,230,14,60,1892,200,1,1,9,3
260492,24250,35,25,63,928,5,5,2,3,2
1411457,200000,15,13,70,3766,25,1,1,10,5
33849,2400,2,5,40,2142,2,3,2,2,4
148406,9900,13,23,55,539,13,8,2,3,1
1120131,56000,64,23,75,1838,20,3,2,2,3
4974796,310000,600,2,60,1362,400,1,2,1,3
1590150,114000,350,2,55,651,300,1,2,5,2
4149764,280000,150,14,60,1309,60,1,2,10,2
5314,2800,1,2,28,626,30,4,2,3,1
4101072,375000,200,18,168,1596,60,1,1,3,7
5412696,94000,125,91,168,2023,65,2,2,3,4
1035654,65000,110,7,8,1165,400,1,2,97,7
205008,39500,38,14,50,455,30,1,1,4,2
57614,4800,6,26,80,3668,5,3,2,3,5
67948,10500,10,5,45,2042,2,5,2,3,4
26025082,1000000,2000,16,168,1023,250,1,1,5,7
3207480,290000,700,2,50,916,400,3,1,1,2
238899,122000,40,14,45,3235,60,1,2,10,5
12772872,700000,550,5,168,1102,400,2,2,2,2
62865,7000,5,2,44,504,8,1,2,2,2
7100589,300000,182,23,75,2430,71,3,1,2,4
2331,4200,0,1,0,878,30,3,2,3,3
3400939,200000,60,18,168,2145,30,3,1,1,7
13866007,1500000,150,13,112,1625,100,1,1,9,7
89107,14000,1,13,63,664,2,8,2,5,1
2997122,500001,250,2,56,1001,420,1,1,3,1
30594,36000,1,5,40,961,7,1,2,3,4
96447,1900,2,6,133,3146,1,5,2,3,5
43935,3750,8,2,40,802,8,1,2,3,2
430274,17000,20,8,50,1549,15,1,1,5,3
695373,56000,0,26,168,1031,30,5,2,3,2
36030,4800,4,7,168,451,2,4,2,10,2
32712,8000,20,2,60,560,5,1,2,2,1
50620,12750,23,14,40,1013,10,3,1,10,4
2577743,420000,300,14,50,867,300,1,1,10,2
547996,350000,75,5,55,1398,25,1,1,2,3
2516430,83000,140,8,10,1311,140,1,1,5,3
4950,11000,0,13,10,1062,1,3,1,3,2
109266,20000,16,13,91,2616,26,3,2,5,4
2999846,146000,55,18,168,3638,24,8,2,2,7
23084213,1800000,150,13,40,998,60,5,2,9,7
15400,2500,1,26,50,673,1,1,2,3,2
907598,41500,50,2,50,2003,30,1,1,10,4
10677,30000,5,5,42,842,30,3,2,3,4
320025,210000,12,5,50,1539,6,3,2,2,3
6119,2800,0,1,45,2295,30,3,2,3,4
89369,9300,21,2,48,730,25,4,2,2,2
1871471,335000,101,14,101,773,350,1,1,10,2
19754,12000,2,5,50,497,1,5,2,3,1
2135915,79000,61,23,126,1069,14,1,2,2,2
119481,29500,5,13,70,725,4,1,1,5,2
3059145,162000,50,18,168,4275,20,3,2,2,7
2217022,65000,100,17,168,1546,50,1,1,2,3
17856162,1800000,1800,2,65,821,250,1,1,3,7
3248757,280000,600,2,40,904,30,6,1,10,4
286937,30000,9,26,77,1451,7,1,2,2,3
296009,15750,52,2,45,2235,90,1,2,2,5
8882557,420000,700,2,44,2362,400,8,1,1,4
1995387,235000,108,14,50,1806,374,2,1,10,4
1050451,156000,80,14,50,1365,95,1,1,10,3
27831287,900000,1117,14,168,1369,1600,1,1,9,7
90957,15000,4,25,84,4298,4,1,2,2,5
273882,3900,14,15,115,3946,30,3,2,3,4
695373,3000,0,1,0,976,30,1,2,2,1
525380,53000,35,13,168,646,20,1,1,6,2
3912728,158000,115,25,168,1983,50,3,2,1,4
242176,50000,45,2,54,3991,15,1,2,3,5
25089,4550,1,2,35,575,4,4,2,2,2
5186905,345000,500,14,120,891,300,2,2,6,7
3396039,102000,82,23,126,1911,27,1,2,2,4
108205,18000,2,13,84,1919,5,1,1,5,4
137183,8000,6,15,48,576,30,4,1,3,1
629153,77000,53,14,65,1069,125,1,1,10,2
3832,1500,10,13,8,1183,30,4,2,2,2
1821095,102000,500,2,20,16,500,2,1,5,1
4721825,205000,150,25,168,1303,50,3,2,2,3
579302,106000,65,14,70,682,30,1,1,9,2
829931,83000,225,2,54,1152,225,1,2,1,3
9826,2400,0,91,168,785,30,3,2,10,2
2183009,310000,190,14,80,615,75,1,1,10,1
118058,5200,6,2,52,1747,9,1,2,2,3
3247002,250000,40,18,168,3737,50,1,1,5,5
24942,6700,1,26,10,1516,30,5,2,9,4
6574958,205000,150,25,168,3531,75,3,2,2,5
282898,7000,16,15,85,4001,3,1,2,2,5
50443871,1700000,1800,16,168,3832,3615,2,1,97,7
6779374,600000,1800,2,168,1255,2000,8,1,5,3
182698,60000,50,5,40,3433,40,1,2,5,5
36076,4500,6,2,45,1145,8,1,1,2,2
977967,300000,100,5,70,1667,100,2,2,2,3
186482,25000,10,14,60,2472,10,1,2,10,5
7561737,345000,600,2,112,3826,250,2,2,2,5
3157119,240000,1300,2,12,701,350,1,2,3,2
1066466,69000,45,14,35,1999,200,1,2,10,4
1247327,140000,40,14,60,446,30,3,1,10,1
188130,17500,14,14,66,1892,45,1,2,10,7
1414361,116000,350,2,70,2129,214,1,1,10,3
9892,5000,4,5,50,1683,4,3,2,2,3
938873,138000,75,5,50,3453,40,2,2,2,5
2753642,102000,40,13,112,1113,17,3,1,10,2
2520561,325000,75,17,168,655,20,1,2,2,2
30222,3300,1,5,40,577,30,5,2,3,1
6367,1500,1,25,40,1894,30,1,2,3,4
637263,71000,200,2,168,1478,89,7,2,3,3
7584,1400,1,26,40,1847,30,4,2,3,3
783641,89000,60,14,55,1502,30,3,1,10,3
418178,7000,25,15,135,1513,30,1,2,3,2
79429,25000,15,5,40,1742,15,5,1,2,4
1671169,116000,20,13,60,1547,20,1,1,9,3
44865,11500,4,26,40,726,30,3,2,5,1
25142,9000,2,12,16,1119,1,3,2,4,2
10748705,900000,1532,2,65,1754,500,1,1,8,3
543848,4400,10,15,88,2884,2,1,2,3,5
525038,120000,213,5,76,1655,110,3,2,2,4
126481,10500,2,26,10,1221,30,5,2,2,2
92055,4900,5,15,72,519,2,1,2,3,2
10188,1800,0,26,0,255,30,1,2,10,1
177756,28000,14,5,45,2968,4,5,2,2,5
598445,35000,130,26,150,301,17,1,2,2,4
216793,10000,35,26,120,1472,5,1,1,8,3
65092,3000,1,15,98,683,30,8,2,3,4
243825,15000,20,12,80,1122,30,1,1,4,4
24911,2000,5,26,40,1843,30,3,2,3,3
17095999,600000,500,16,168,1822,1400,1,1,2,7
5062762,188000,115,25,168,2361,50,3,2,2,4
341908,26000,4,18,168,241,1,3,1,2,7
1054,2500,2,26,12,581,30,5,2,10,1
5615303,215000,150,25,168,1883,50,3,2,2,4
13108260,1800000,3500,2,77,1213,1500,6,2,2,7
580308,108000,40,18,168,1124,10,1,1,1,7
13433996,1700000,900,5,168,2409,50,2,2,2,7
734701,63000,250,2,40,771,270,1,1,3,2
284685,19000,8,13,88,1950,3,3,2,3,4
579297,25000,16,2,72,2042,5,1,1,5,3
1074276,475000,15,5,168,647,10,3,2,3,1
1855,1001,7,5,2,195,30,4,2,4,2
970571,110000,100,5,168,268,100,2,2,1,4
1072137,39000,25,14,75,1049,50,1,2,5,7
1413,4300,1,13,6,914,30,1,2,5,2
1072247,198000,40,14,75,747,150,3,2,10,7
7866022,800000,499,5,168,1415,400,2,2,2,3
18071290,405000,500,16,168,1962,150,1,1,2,7
5900217,270000,30,1,168,926,50,3,1,2,2
121833,6700,6,23,60,508,1,5,2,3,2
10086,3100,1,12,4,2272,30,1,2,4,4
2745249,108000,82,14,90,1647,550,1,1,9,3
3118667,225000,250,7,168,1020,250,2,1,8,4
6841,4000,1,13,40,2339,1,1,2,4,4
55479,3050,4,2,55,2104,4,1,2,3,4
333361,240000,9,5,50,2189,3,2,2,2,4
336893,41000,50,25,80,3093,4,1,2,2,5
418527,52000,17,26,48,1349,4,5,1,2,2
172900,22000,5,18,168,1245,30,4,2,2,3
15271,3000,4,5,40,2333,3,5,2,10,4
53329,2100,5,2,65,1710,7,4,2,3,3
18865901,1500000,4500,2,50,1102,20,1,1,1,7
6348140,500000,200,14,126,1369,100,1,2,6,7
1094739,184000,225,2,84,960,200,6,1,2,1
74841,8000,10,26,40,439,1,5,1,2,2
501721,128000,50,5,70,348,50,3,2,2,3
115481,17500,8,12,22,1817,30,4,2,4,3
1235341,186000,150,8,64,624,200,6,1,5,2
7888,1900,2,2,44,757,2,1,2,2,1
6562737,310000,1063,2,168,959,700,8,2,3,3
7807,2000,2,2,42,1162,2,1,2,2,4
542411,65000,10,17,168,615,4,1,2,2,1
1297435,172000,600,2,60,4720,30,4,2,2,5
27693,2100,3,12,15,884,30,1,2,4,2
432233,48000,10,18,168,3761,6,3,2,3,7
4717654,200000,200,25,168,2212,50,3,2,2,4
598916,116000,180,2,15,719,150,7,1,1,2
1276016,220000,100,14,40,1183,200,1,1,10,2
39568,4900,7,7,168,1353,1,3,2,10,5
33779,7900,2,26,40,912,2,3,2,1,2
1872807,235000,100,14,70,929,200,1,1,10,1
1919364,168000,250,2,60,1359,130,1,2,1,4
4769855,410000,800,2,55,3328,130,6,1,3,5
7005733,188000,400,17,168,1518,150,1,2,10,3
2900315,250000,104,25,84,3296,12,5,2,2,5
8773,2000,3,2,45,615,4,4,2,3,1
49869,5600,16,2,48,2824,17,3,2,5,4
4160110,1000000,400,24,66,713,10,2,2,2,7
12733951,425000,400,16,168,1816,1000,3,1,5,7
16968764,1500000,1300,14,105,1591,1800,1,1,9,7
1965978,85000,370,8,80,721,100,4,1,2,2
388518,58000,100,2,38,672,100,1,1,3,2
74987,64000,4,5,50,1242,6,1,2,2,2
2127623,270000,500,7,50,240,428,2,1,97,7
519606,350000,16,5,100,1042,4,2,2,2,2
501709,8400,2,15,84,2416,1,3,2,3,4
1592715,80000,275,2,25,1041,5,1,1,2,2
495077,65000,10,25,90,748,14,5,2,3,1
12311,1200,3,2,40,2066,4,1,2,3,4
35017,7200,0,91,0,2082,3,5,2,2,3
11973,2400,4,2,45,2657,30,4,2,3,5
7940503,500000,200,7,168,2330,300,2,1,9,4
306576,50000,4,12,60,2969,5,3,1,4,4
29920,4000,9,8,40,3380,10,1,2,3,5
49126,6500,3,5,50,843,5,5,2,3,2
17733,4000,1,5,3,2931,30,1,2,3,4
460654,106000,2,13,107,673,30,8,2,2,2
7021570,350000,975,2,74,1597,700,2,2,2,3
867895,90000,50,14,50,565,210,1,1,10,1
24033,10500,4,26,40,996,3,3,2,2,2
69939,12500,7,2,50,2980,7,5,2,2,5
528050,250000,50,5,45,3407,15,3,2,3,5
2674391,180000,30,18,168,2332,3,1,2,1,7
5919222,250000,1000,16,168,1049,500,1,1,5,7
260393,24000,45,2,45,1855,24,1,2,8,4
2023290,110000,85,2,75,2370,100,1,2,9,4
145646,9000,2,13,25,971,30,1,2,4,2
37314543,2100000,3500,16,168,1295,3615,6,2,5,7
268570,53000,45,17,168,1096,12,4,1,2,2
116154,93000,6,5,10,985,9,2,2,1,2
8505191,500001,900,2,50,3752,1300,3,1,9,4
29236,3000,7,8,40,2450,3,1,2,3,4
28720,4500,8,2,45,956,6,1,2,2,2
12182834,800000,1800,2,67,1210,250,5,2,2,2
311290,15750,50,2,40,2215,10,1,2,9,5
60391,16000,25,12,16,3884,4,1,2,4,5
20991,4000,4,2,40,733,4,1,2,2,2
671728,51000,11,7,168,1868,5,5,2,9,3
4143830,345000,250,18,168,498,100,3,1,5,3
2621650,126000,115,25,126,2251,75,3,2,2,5
67460,154000,100,5,50,3312,50,2,2,2,5
32930,2950,6,15,54,721,30,1,2,2,2
8975092,1700000,135,5,168,1876,75,8,1,3,7
6649950,800000,200,2,40,837,60,1,1,2,2
1421186,80000,110,2,40,1477,130,1,2,2,3
357796,7000,20,15,60,3379,7,1,2,3,4
17481699,1700000,2100,2,60,1662,30,2,2,8,7
2291,1200,2,26,45,1900,30,5,2,3,4
3560466,146000,39,18,168,2622,17,1,1,2,7
23709393,1700000,500,18,168,2160,50,1,1,2,7
3147187,160000,50,91,168,790,30,1,2,2,2
2777423,270000,900,2,11,2002,400,1,2,2,3
3406333,210000,150,25,168,276,50,3,2,2,2
4381277,205000,150,25,168,886,50,3,2,2,2
610619,6200,10,6,168,1632,1,1,2,1,3
1985481,180000,250,14,65,1244,150,3,1,10,3
1503163,245000,550,5,72,2171,30,3,2,8,4
3684655,265000,350,13,168,763,80,1,1,10,2
2871,1200,1,5,25,692,30,3,2,3,2
1965440,240000,230,2,50,310,200,5,1,2,4
174450,50000,10,12,80,774,4,1,2,4,2
231413,75000,2,5,112,1212,2,3,2,1,3
593504,69000,60,14,50,828,100,1,1,10,2
299341,40000,30,17,168,1637,12,1,1,5,3
957074,98000,90,8,23,746,125,2,2,1,2
1068173,100000,15,13,104,569,9,1,1,5,2
34797,20250,2,12,9,808,2,1,1,4,2
1344855,40500,120,2,40,2283,190,1,2,2,4
199402,12000,4,18,168,3138,1,1,2,2,4
38942,1550,0,91,168,2150,30,3,2,3,3
14935,2000,5,12,2,2178,30,1,2,4,4
748557,90000,25,5,60,1246,10,2,2,1,4
2455276,360000,150,5,168,3756,80,2,2,2,5
12310,1400,2,2,40,3399,2,4,2,2,4
86644,9600,2,25,83,1103,3,1,2,3,2
1557727,98000,65,13,40,616,4,1,1,10,1
3421155,280000,615,2,42,656,500,1,1,10,2
25280,2000,2,2,40,2309,30,1,2,2,4
52415,100000,2,5,75,1526,30,2,2,3,4
99041,1400,1,6,126,791,30,3,2,3,2
610725,55000,100,2,60,764,100,3,2,1,2
91205,5700,13,2,40,2230,13,1,2,3,4
285485,34500,10,12,80,1165,6,2,2,4,2
171267,3100,6,15,105,152,6,1,2,3,4
1515889,82000,35,13,102,1593,15,1,1,6,3
1136016,35000,80,16,168,1723,22,1,1,5,7
97709,22000,1,12,14,1019,1,1,2,5,4
9390329,700000,250,14,112,1385,950,1,1,10,2
7861226,500000,2500,2,168,1470,1800,3,2,1,3
3324051,200001,246,14,40,4049,174,1,2,9,5
1002455,33000,62,2,40,3906,62,1,1,9,5
748766,24250,9,15,98,413,4,1,2,9,3
1742668,79000,15,14,72,1542,7,1,1,9,3
4420888,600000,145,18,168,3000,50,1,1,3,7
141396,41500,25,2,40,1091,25,2,2,1,2
48356776,1800000,700,16,168,1468,500,2,2,97,7
120542,2800,3,26,45,4433,30,1,2,3,5
2892402,240000,101,24,84,1044,150,1,2,1,7
562599,100000,50,14,45,384,45,3,2,9,2
88246,2000,8,6,168,4268,1,1,2,3,5
3384056,24500,6,6,48,752,1,4,1,3,1
372266,260000,20,5,50,1290,4,3,2,3,3
3064539,380000,230,14,106,757,25,1,1,10,1
47813,4300,10,18,168,1775,30,4,2,1,7
8668360,210000,80,4,168,1959,60,1,2,9,3
361176,170000,40,5,90,905,10,5,2,2,2
1288977,28500,20,13,90,2032,50,6,2,2,3
156960,39000,2,13,73,308,3,3,2,5,2
186042,53000,75,2,45,844,75,1,1,10,2
2694552,315000,500,2,54,1076,600,1,1,1,4
46305,118000,85,5,50,1004,35,2,2,1,3
695373,2350,0,1,0,456,30,4,2,9,1
3819642,192000,250,16,168,1077,150,1,1,97,7
3569021,200000,50,18,168,1010,12,2,1,1,7
8533,2400,1,26,168,901,1,4,2,3,2
2339674,400000,350,17,168,1840,10,1,2,5,3
2512,4500,32,5,55,3210,30,5,2,3,5
104199,3500,5,26,168,1408,2,1,1,1,3
337676,77000,70,14,45,4346,60,3,2,10,5
134307,16000,0,1,1,606,30,1,2,3,1
42069,4250,5,13,40,1595,4,4,2,3,2
165303,25001,35,2,45,1946,40,3,2,10,3
17451,1600,4,2,36,2084,1,1,2,3,3
10032128,1500000,900,5,168,1547,700,2,2,1,7
3144,1600,2,5,50,1114,30,5,2,2,2
5886380,186000,400,4,168,383,249,1,2,5,1
492890,60000,90,2,50,1953,50,1,2,1,3
1693432,265000,20,5,168,2471,12,8,2,2,4
2660692,146000,225,2,60,3000,130,3,1,2,5
616999,70000,6,5,40,2726,3,5,2,2,4
447353,66000,60,14,65,1644,10,3,2,9,3
8477,5000,2,5,40,1536,2,8,2,2,2
608826,36000,3,18,168,2333,2,1,2,3,4
5558247,500001,80,18,168,1209,50,1,1,3,7
1924521,73000,18,18,168,610,11,3,1,3,7
329617,160000,15,26,45,2977,10,3,2,2,5
48963,8800,3,14,40,528,1,4,1,9,3
1778360,350000,90,5,12,1386,42,2,2,2,3
152809,10500,40,2,60,1254,40,3,2,2,3
91193,40500,20,5,60,1832,10,2,2,1,5
6769828,485000,110,14,107,924,250,6,2,9,2
202993,22000,66,2,60,1062,30,1,2,2,3
22455749,800000,800,16,168,1047,125,1,1,5,7
789158,38000,12,18,168,2362,5,3,2,3,4
52508,8900,15,2,45,610,15,1,1,10,2
181316,20000,15,26,45,2577,10,1,2,3,5
114175,4500,1,18,168,659,30,4,2,2,7
5919080,205000,150,25,126,4566,50,3,2,2,5
5804391,200000,200,25,168,3847,50,3,2,2,5
255194,33500,25,2,45,2443,11,2,2,5,4
583154,34000,54,23,55,1651,28,1,2,2,4
17316,4000,3,26,40,2089,1,5,2,3,4
2643445,120000,75,18,168,369,25,2,2,2,7
518376,12000,20,17,168,1262,6,1,2,2,2
3900879,134000,325,8,60,796,325,1,2,1,1
1595065,220000,46,13,58,3292,200,1,1,10,5
93385,15000,2,18,168,2336,3,1,2,3,4
68656,2800,10,15,21,420,1,1,2,3,3
695373,295000,105,5,168,1488,30,1,2,2,3
7743200,800000,1000,2,64,2087,800,2,2,2,3
1113373,410000,100,14,85,995,1200,1,1,9,2
1886161,600000,80,5,96,1820,50,1,2,2,3
62023,14000,15,5,50,806,8,5,1,3,2
2381498,250000,57,12,168,1793,124,1,1,4,3
83995,6500,12,2,50,762,8,4,2,5,2
923019,150000,100,14,60,778,600,1,1,4,2
75388,22000,2,12,40,1813,1,1,2,4,4
2440571,122000,125,25,133,458,75,3,2,2,2
59261,80000,20,5,50,2345,4,5,2,2,4
637563,25000,10,25,69,2355,50,4,2,2,4
4738736,240000,300,18,168,861,52,1,2,2,7
1329021,40000,12,13,80,667,3,3,1,9,1
32948,7000,8,12,16,1660,2,1,2,4,3
346506,7200,15,15,14,3706,2,1,2,2,5
23766,12000,4,5,50,660,4,4,2,2,2
218059,260000,4,5,45,2594,2,5,2,2,4
2759873,112000,175,16,168,2182,300,2,1,1,7
22740,1600,3,5,40,2938,3,5,2,5,5
695373,8500,0,5,168,228,30,5,2,2,1
617242,73000,42,13,106,1229,50,3,1,2,4
37067,11000,0,12,20,1555,3,1,2,4,3
1363263,75000,40,23,75,2000,15,1,2,2,4
15103,8000,10,26,12,980,30,4,2,5,2
